eps_s,eps_t,Equilibrium Temperature Difference (T_eq - T_atm)
0.9,0.82,88.45096092198548
0.9,0.83,87.97745784236491
0.9,0.84,87.50833159359053
0.9,0.85,87.04351738708215
0.9,0.86,86.58295169199232
0.9,0.87,86.12657220697184
0.9,0.88,85.6743178325579
0.9,0.89,85.22612864424246
0.9,0.9,84.78194586607077
0.9,0.91,84.34171184493039
0.9,0.92,83.90537002540123
0.9,0.93,83.47286492520857
0.9,0.94,83.04414211121127
0.9,0.95,82.6191481760302
0.9,0.96,82.19783071516042
0.9,0.97,81.78013830465869
0.9,0.98,81.36602047935463
0.9,0.99,80.95542771157511
0.9,1.0,80.54831139041374
0.91,0.0,153.23092265597347
0.91,0.01,151.99029152337613
0.91,0.02,150.7661209155683
0.91,0.03,149.55822163424142
0.91,0.04,148.36639918458036
0.91,0.05,147.19045445875673
0.91,0.06,146.03018438170574
0.91,0.07,144.885382519499
0.91,0.08,143.755839650724
0.91,0.09,142.64134430172857
0.91,0.1,141.54168324650675
0.91,0.11,140.45664197229263
0.91,0.12,139.38600511203964
0.91,0.13,138.3295568449032
0.91,0.14,137.28708126617914
0.91,0.15,136.25836272791793
0.91,0.16,135.24318615163241
0.91,0.17,134.2413373145186
0.91,0.18,133.25260311046458
0.91,0.19,132.2767717873827
0.91,0.2,131.31363316209644
0.91,0.21,130.36297881415925
0.91,0.22,129.42460225993045
0.91,0.23,128.49829910805965
0.91,0.24,127.58386719774182
0.91,0.25,126.68110672078956
0.91,0.26,125.78982032868703
0.91,0.27,124.90981322571923
0.91,0.28,124.04089324909921
0.91,0.29,123.18287093719363
0.91,0.3,122.33555958665437
0.91,0.31,121.49877529936276
0.91,0.32,120.67233702002449
0.91,0.33,119.85606656510078
0.91,0.34,119.04978864391529
0.91,0.35,118.25333087251073
0.91,0.36,117.46652378097053
0.91,0.37,116.68920081468161
0.91,0.38,115.92119833024367
0.91,0.39,115.16235558641512
0.91,0.4,114.41251473062192
0.91,0.41,113.6715207814965
0.91,0.42,112.93922160777248
0.91,0.43,112.21546790403983
0.91,0.44,111.50011316360684
0.91,0.45,110.79301364887789
0.91,0.46,110.09402835943541
0.91,0.47,109.40301899825323
0.91,0.48,108.71984993616655
0.91,0.49,108.04438817493167
0.91,0.5,107.3765033089573
0.91,0.51,106.71606748608514
0.91,0.52,106.06295536744176
0.91,0.53,105.41704408664157
0.91,0.54,104.778213208348
0.91,0.55,104.14634468652167
0.91,0.56,103.52132282231196
0.91,0.57,102.90303422181591
0.91,0.58,102.2913677536879
0.91,0.59,101.68621450684992
0.91,0.6,101.08746774824567
0.91,0.61,100.49502288079287
0.91,0.62,99.90877740154332
0.91,0.63,99.32863086020058
0.91,0.64,98.7544848179042
0.91,0.65,98.18624280651159
0.91,0.66,97.62381028823677
0.91,0.67,97.06709461581966
0.91,0.68,96.51600499316214
0.91,0.69,95.9704524365676
0.91,0.7,95.43034973645217
0.91,0.71,94.8956114197079
0.91,0.72,94.36615371262576
0.91,0.73,93.84189450443029
0.91,0.74,93.32275331147855
0.91,0.75,92.80865124201915
0.91,0.76,92.29951096165405
0.91,0.77,91.79525665940287
0.91,0.78,91.29581401441231
0.91,0.79,90.80111016336645
0.91,0.8,90.3110736684443
0.91,0.81,89.82563448600558
0.91,0.82,89.34472393589198
0.91,0.83,88.8682746713202
0.91,0.84,88.39622064949629
0.91,0.85,87.92849710277619
0.91,0.86,87.46504051047441
0.91,0.87,87.00578857131148
0.91,0.88,86.5506801764065
0.91,0.89,86.09965538292039
0.91,0.9,85.65265538826202
0.91,0.91,85.20962250487821
0.91,0.92,84.7705001356232
0.91,0.93,84.33523274964267
0.91,0.94,83.90376585889192
0.91,0.95,83.4760459951172
0.91,0.96,83.05202068740385
0.91,0.97,82.63163844023774
0.91,0.98,82.21484871206798
0.91,0.99,81.80160189441301
0.91,1.0,81.39184929137559
0.92,0.0,154.32675705514544
0.92,0.01,153.0874440194424
0.92,0.02,151.864304426971
0.92,0.03,150.6571624206374
0.92,0.04,149.46583649935673
0.92,0.05,148.29014018702412
0.92,0.06,147.1298826668944
0.92,0.07,145.98486938150467
0.92,0.08,144.85490259828572
0.92,0.09,143.73978194135987
0.92,0.1,142.63930489020242
0.92,0.11,141.5532672458508
0.92,0.12,140.48146356573807
0.92,0.13,139.42368756805195
0.92,0.14,138.37973250677436
0.92,0.15,137.34939151855218
0.92,0.16,136.3324579426387
0.92,0.17,135.32872561505502
0.92,0.18,134.33798913834244
0.92,0.19,133.36004412806028
0.92,0.2,132.39468743731032
0.92,0.21,131.44171736054005
0.92,0.22,130.50093381774417
0.92,0.23,129.5721385203608
0.92,0.24,128.6551351199006
0.92,0.25,127.74972934049788
0.92,0.26,126.85572909632299
0.92,0.27,125.97294459504104
0.92,0.28,125.1011884281628
0.92,0.29,124.24027564926735
0.92,0.3,123.39002384101445
0.92,0.31,122.550253171679
0.92,0.32,121.72078644215708
0.92,0.33,120.9014491240722
0.92,0.34,120.09206938973819
0.92,0.35,119.29247813467111
0.92,0.36,118.50250899318343
0.92,0.37,117.7219983477811
0.92,0.38,116.95078533279792
0.92,0.39,116.18871183287354
0.92,0.4,115.43562247662419
0.92,0.41,114.691364626128
0.92,0.42,113.955788362497
0.92,0.43,113.22874646798118
0.92,0.44,112.51009440498291
0.92,0.45,111.79969029222434
0.92,0.46,111.09739487850692
0.92,0.47,110.40307151423167
0.92,0.48,109.7165861210313
0.92,0.49,109.0378071596383
0.92,0.5,108.36660559637005
0.92,0.51,107.70285486829727
0.92,0.52,107.04643084738552
0.92,0.53,106.39721180365484
0.92,0.54,105.75507836768696
0.92,0.55,105.11991349247376
0.92,0.56,104.4916024148385
0.92,0.57,103.87003261644651
0.92,0.58,103.2550937846442
0.92,0.59,102.64667777314747
0.92,0.6,102.04467856261107
0.92,0.61,101.44899222132443
0.92,0.62,100.85951686596621
0.92,0.63,100.27615262250225
0.92,0.64,99.6988015873751
0.92,0.65,99.12736778891951
0.92,0.66,98.56175714914082
0.92,0.67,98.00187744585043
0.92,0.68,97.44763827521001
0.92,0.69,96.89895101472024
0.92,0.7,96.35572878667875
0.92,0.71,95.81788642212098
0.92,0.72,95.28534042526843
0.92,0.73,94.75800893856507
0.92,0.74,94.23581170817033
0.92,0.75,93.7186700500925
0.92,0.76,93.20650681683799
0.92,0.77,92.69924636468477
0.92,0.78,92.196814521487
0.92,0.79,91.69913855511032
0.92,0.8,91.20614714244539
0.92,0.81,90.71777033898616
0.92,0.82,90.23393954905214
0.92,0.83,89.75458749655326
0.92,0.84,89.27964819636344
0.92,0.85,88.80905692626476
0.92,0.86,88.34275019950951
0.92,0.87,87.88066573788865
0.92,0.88,87.42274244543017
0.92,0.89,86.96892038263184
0.92,0.9,86.5191407412621
0.92,0.91,86.07334581967501
0.92,0.92,85.63147899872797
0.92,0.93,85.19348471817489
0.92,0.94,84.75930845360955
0.92,0.95,84.32889669392046
0.92,0.96,83.90219691924426
0.92,0.97,83.4791575794535
0.92,0.98,83.05972807306654
0.92,0.99,82.64385872670027
0.92,1.0,82.23150077496376
0.93,0.0,155.40737697686717
0.93,0.01,154.16963053374207
0.93,0.02,152.94776982196998
0.93,0.03,151.7416318801662
0.93,0.04,150.55104779569666
0.93,0.05,149.37584335724182
0.93,0.06,148.2158396759528
0.93,0.07,147.0708537749452
0.93,0.08,145.94069914718017
0.93,0.09,144.82518628185431
0.93,0.1,143.72412315985957
0.93,0.11,142.6373157187748
0.93,0.12,141.56456828815277
0.93,0.13,140.505683995913
0.93,0.14,139.46046514679637
0.93,0.15,138.42871357378124
0.93,0.16,137.41023096363529
0.93,0.17,136.40481915759096
0.93,0.18,135.4122804282926
0.93,0.19,134.43241773417293
0.93,0.2,133.4650349522933
0.93,0.21,132.50993709090812
0.93,0.22,131.56693048275895
0.93,0.23,130.63582296023043
0.93,0.24,129.7164240134639
0.93,0.25,128.80854493237246
0.93,0.26,127.91199893369662
0.93,0.27,127.02660127396405
0.93,0.28,126.15216934932545
0.93,0.29,125.28852278318641
0.93,0.3,124.43548350239882
0.93,0.31,123.59287580295216
0.93,0.32,122.76052640583566
0.93,0.33,121.93826450384353
0.93,0.34,121.12592180003827
0.93,0.35,120.32333253844774
0.93,0.36,119.53033352772655
0.93,0.37,118.7467641582632
0.93,0.38,117.97246641335897
0.93,0.39,117.20728487487571
0.93,0.4,116.45106672398305
0.93,0.41,115.7036617373281
0.93,0.42,114.96492227909579
0.93,0.43,114.23470328936662
0.93,0.44,113.51286226905654
0.93,0.45,112.79925926188878
0.93,0.46,112.09375683361145
0.93,0.47,111.39622004882676
0.93,0.48,110.70651644559808
0.93,0.49,110.0245160082215
0.93,0.5,109.35009113826993
0.93,0.51,108.68311662420956
0.93,0.52,108.0234696096752
0.93,0.53,107.37102956072891
0.93,0.54,106.72567823214041
0.93,0.55,106.08729963292245
0.93,0.56,105.45577999117603
0.93,0.57,104.83100771847819
0.93,0.58,104.21287337386349
0.93,0.59,103.60126962745932
0.93,0.6,102.99609122400301
0.93,0.61,102.39723494621211
0.93,0.62,101.80459957811138
0.93,0.63,101.21808586844304
0.93,0.64,100.63759649415226
0.93,0.65,100.06303602405302
0.93,0.66,99.4943108827145
0.93,0.67,98.93132931460337
0.93,0.68,98.37400134855199
0.93,0.69,97.82223876253073
0.93,0.7,97.27595504885619
0.93,0.71,96.73506537975766
0.93,0.72,96.19948657340757
0.93,0.73,95.66913706036121
0.93,0.74,95.14393685053062
0.93,0.75,94.62380750058861
0.93,0.76,94.10867208193082
0.93,0.77,93.59845514908938
0.93,0.78,93.09308270871895
0.93,0.79,92.59248218909869
0.93,0.8,92.09658241013875
0.93,0.81,91.6053135539861
0.93,0.82,91.11860713611787
0.93,0.83,90.63639597700165
0.93,0.84,90.15861417428323
0.93,0.85,89.6851970755589
0.93,0.86,89.21608125160952
0.93,0.87,88.75120447024022
0.93,0.88,88.29050567062029
0.93,0.89,87.8339249381649
0.93,0.9,87.3814034799014
0.93,0.91,86.93288360042226
0.93,0.92,86.48830867828474
0.93,0.93,86.04762314294413
0.93,0.94,85.61077245217973
0.93,0.95,85.17770307000183
0.93,0.96,84.74836244508225
0.93,0.97,84.32269898958492
0.93,0.98,83.90066205853407
0.93,0.99,83.48220192960912
0.93,1.0,83.06726978339674
0.94,0.0,156.47293158158658
0.94,0.01,155.2369899625587
0.94,0.02,154.0166462153124
0.94,0.03,152.81174982203248
0.94,0.04,151.6221440447659
0.94,0.05,150.44766656004913
0.94,0.06,149.28815006517306
0.94,0.07,148.14342285553522
0.94,0.08,147.01330937300156
0.94,0.09,145.89763072518934
0.94,0.1,144.7962051759198
0.94,0.11,143.70884860720184
0.94,0.12,142.63537495330058
0.94,0.13,141.575596607443
0.94,0.14,140.529324802028
0.94,0.15,139.49636996306964
0.94,0.16,138.4765420398013
0.94,0.17,137.46965081041492
0.94,0.18,136.47550616481357
0.94,0.19,135.49391836552496
0.94,0.2,134.5246982876817
0.94,0.21,133.5676576391312
0.94,0.22,132.62260916172954
0.94,0.23,131.68936681471655
0.94,0.24,130.76774594132087
0.94,0.25,129.8575634194408
0.94,0.26,128.95863779739443
0.94,0.27,128.07078941568574
0.94,0.28,127.19384051556517
0.94,0.29,126.32761533539087
0.94,0.3,125.47194019548488
0.94,0.31,124.62664357231449
0.94,0.32,123.79155616277478
0.94,0.33,122.96651093918064
0.94,0.34,122.1513431957897
0.94,0.35,121.34589058737788
0.94,0.36,120.54999316051885
0.94,0.37,119.76349337816191
0.94,0.38,118.98623613795814
0.94,0.39,118.21806878496818
0.94,0.4,117.45884111911619
0.94,0.41,116.70840539792431
0.94,0.42,115.96661633482097
0.94,0.43,115.23333109358003
0.94,0.44,114.50840927911787
0.94,0.45,113.79171292504424
0.94,0.46,113.08310647830075
0.94,0.47,112.38245678110172
0.94,0.48,111.68963305056707
0.94,0.49,111.00450685619882
0.94,0.5,110.32695209550934
0.94,0.51,109.6568449679296
0.94,0.52,108.99406394731795
0.94,0.53,108.33848975314999
0.94,0.54,107.69000532062881
0.94,0.55,107.04849576980405
0.94,0.56,106.41384837393144
0.94,0.57,105.7859525271511
0.94,0.58,105.16469971157483
0.94,0.59,104.54998346399361
0.94,0.6,103.94169934221759
0.94,0.61,103.33974489116537
0.94,0.62,102.74401960881914
0.94,0.63,102.15442491208586
0.94,0.64,101.5708641026336
0.94,0.65,100.9932423328205
0.94,0.66,100.42146657168695
0.94,0.67,99.85544557115412
0.94,0.68,99.29508983236917
0.94,0.69,98.7403115723821
0.94,0.7,98.19102469104303
0.94,0.71,97.64714473826228
0.94,0.72,97.10858888156656
0.94,0.73,96.57527587410436
0.94,0.74,96.04712602297951
0.94,0.75,95.52406115806878
0.94,0.76,95.00600460120074
0.94,0.77,94.49288113584299
0.94,0.78,93.98461697723445
0.94,0.79,93.48113974295296
0.94,0.8,92.98237842403375
0.94,0.81,92.48826335651103
0.94,0.82,91.99872619347934
0.94,0.83,91.51369987763331
0.94,0.84,91.03311861435327
0.94,0.85,90.55691784520133
0.94,0.86,90.08503422199487
0.94,0.87,89.61740558134085
0.94,0.88,89.153970919681
0.94,0.89,88.69467036878689
0.94,0.9,88.23944517182315
0.94,0.91,87.78823765982264
0.94,0.92,87.34099122867673
0.94,0.93,86.89765031659465
0.94,0.94,86.45816038202332
0.94,0.95,86.02246788207759
0.94,0.96,85.59052025134355
0.94,0.97,85.16226588121356
0.94,0.98,84.73765409962914
0.94,0.99,84.31663515126945
0.94,1.0,83.89916017817075
0.95,0.0,157.52357513361284
0.95,0.01,156.28966642434614
0.95,0.02,155.07106803275474
0.95,0.03,153.86764142819658
0.95,0.04,152.67924162749478
0.95,0.05,151.50571781034813
0.95,0.06,150.34691390923047
0.95,0.07,149.20266917317576
0.95,0.08,148.07281870503476
0.95,0.09,146.95719397206392
0.95,0.1,145.85562328975396
0.95,0.11,144.76793227923753
0.95,0.12,143.69394429849507
0.95,0.13,142.6334808478773
0.95,0.14,141.58636195050593
0.95,0.15,140.5524065082608
0.95,0.16,139.53143263399568
0.95,0.17,138.5232579609306
0.95,0.18,137.52769992995655
0.95,0.19,136.5445760557795
0.95,0.2,135.57370417284676
0.95,0.21,134.61490266185922
0.95,0.22,133.6679906579629
0.95,0.23,132.7327882414104
0.95,0.24,131.80911661166573
0.95,0.25,130.89679824583908
0.95,0.26,129.99565704236636
0.95,0.27,129.105518450712
0.95,0.28,128.22620958805084
0.95,0.29,127.357559343643
0.95,0.3,126.49939847171794
0.95,0.31,125.6515596736416
0.95,0.32,124.81387767000297
0.95,0.33,123.9861892634226
0.95,0.34,123.16833339263854
0.95,0.35,122.36015117857397
0.95,0.36,121.5614859628551
0.95,0.37,120.77218333950549
0.95,0.38,119.9920911802094
0.95,0.39,119.2210596536973
0.95,0.4,118.45894123974858
0.95,0.41,117.70559073815713
0.95,0.42,116.96086527321415
0.95,0.43,116.22462429397694
0.95,0.44,115.49672957078286
0.95,0.45,114.77704518821855
0.95,0.46,114.06543753504116
0.95,0.47,113.36177529120022
0.95,0.48,112.66592941229953
0.95,0.49,111.97777311176867
0.95,0.5,111.29718184091604
0.95,0.51,110.62403326717833
0.95,0.52,109.95820725073156
0.95,0.53,109.29958581957203
0.95,0.54,108.6480531434189
0.95,0.55,108.00349550644
0.95,0.56,107.36580127904409
0.95,0.57,106.73486088880594
0.95,0.58,106.11056679077348
0.95,0.59,105.49281343707196
0.95,0.6,104.88149724617847
0.95,0.61,104.27651657170765
0.95,0.62,103.67777167095102
0.95,0.63,103.08516467322846
0.95,0.64,102.49859954812104
0.95,0.65,101.91798207359466
0.95,0.66,101.34321980415979
0.95,0.67,100.77422203910567
0.95,0.68,100.21089979081603
0.95,0.69,99.653165753255
0.95,0.7,99.10093427066624
0.95,0.71,98.554121306448
0.95,0.72,98.01264441238555
0.95,0.73,97.47642269809825
0.95,0.74,96.94537680088837
0.95,0.75,96.41942885585127
0.95,0.76,95.89850246642231
0.95,0.77,95.38252267528958
0.95,0.78,94.87141593566514
0.95,0.79,94.36511008305166
0.95,0.8,93.86353430736068
0.95,0.81,93.36661912548925
0.95,0.82,92.87429635436536
0.95,0.83,92.38649908438038
0.95,0.84,91.90316165332734
0.95,0.85,91.42421962076872
0.95,0.86,90.94960974286579
0.95,0.87,90.47926994767715
0.95,0.88,90.01313931086486
0.95,0.89,89.55115803194894
0.95,0.9,89.09326741093304
0.95,0.91,88.63940982542294
0.95,0.92,88.18952870817913
0.95,0.93,87.74356852515416
0.95,0.94,87.30147475390277
0.95,0.95,86.86319386249585
0.95,0.96,86.42867328883648
0.95,0.97,85.99786142041114
0.95,0.98,85.57070757446246
0.95,0.99,85.14716197858837
0.95,1.0,84.72717575171254
0.96,0.0,158.55946653384842
0.96,0.01,157.3278088138258
0.96,0.02,156.11117458673687
0.96,0.03,154.9094368506636
0.96,0.04,153.72246195336766
0.96,0.05,152.55011018734376
0.96,0.06,151.39223636219293
0.96,0.07,150.24869035353976
0.96,0.08,149.11931762782865
0.96,0.09,148.00395974277706
0.96,0.1,146.90245482322678
0.96,0.11,145.81463801245332
0.96,0.12,144.7403418990923
0.96,0.13,143.67939692002648
0.96,0.14,142.63163173955598
0.96,0.15,141.59687360551112
0.96,0.16,140.5749486828015
0.96,0.17,139.56568236511845
0.96,0.18,138.56889956550344
0.96,0.19,137.5844249865828
0.96,0.2,136.61208337118205
0.96,0.21,135.65169973426322
0.96,0.22,134.7030995769219
0.96,0.23,133.76610908332015
0.96,0.24,132.84055530142365
0.96,0.25,131.92626630827777
0.96,0.26,131.02307136078144
0.96,0.27,130.13080103265344
0.96,0.28,129.24928733841955
0.96,0.29,128.37836384521273
0.96,0.3,127.51786577302846
0.96,0.31,126.66763008429075
0.96,0.32,125.82749556330322
0.96,0.33,124.99730288628865
0.96,0.34,124.17689468267497
0.96,0.35,123.36611558813604
0.96,0.36,122.56481229009694
0.96,0.37,121.77283356613924
0.96,0.38,120.99003031586744
0.96,0.39,120.21625558674657
0.96,0.4,119.45136459429648
0.96,0.41,118.6952147371913
0.96,0.42,117.94766560757859
0.96,0.43,117.20857899708182
0.96,0.44,116.4778188987433
0.96,0.45,115.75525150539278
0.96,0.46,115.04074520463507
0.96,0.47,114.3341705708491
0.96,0.48,113.63540035435682
0.96,0.49,112.94430946818608
0.96,0.5,112.26077497252635
0.96,0.51,111.5846760572004
0.96,0.52,110.91589402225617
0.96,0.53,110.25431225700754
0.96,0.54,109.59981621762915
0.96,0.55,108.95229340340006
0.96,0.56,108.31163333193808
0.96,0.57,107.67772751341232
0.96,0.58,107.05046942388003
0.96,0.59,106.42975447798261
0.96,0.6,105.81548000096438
0.96,0.61,105.20754520023382
0.96,0.62,104.6058511364966
0.96,0.63,104.01030069457204
0.96,0.64,103.4207985539822
0.96,0.65,102.83725115933146
0.96,0.66,102.2595666906472
0.96,0.67,101.68765503362903
0.96,0.68,101.12142774993373
0.96,0.69,100.5607980475429
0.96,0.7,100.00568075116712
0.96,0.71,99.45599227291234
0.96,0.72,98.91165058303085
0.96,0.73,98.37257518098806
0.96,0.74,97.83868706667658
0.96,0.75,97.30990871199106
0.96,0.76,96.78616403267955
0.96,0.77,96.26737836046806
0.96,0.78,95.75347841561984
0.96,0.79,95.24439227976563
0.96,0.8,94.74004936913155
0.96,0.81,94.24038040817999
0.96,0.82,93.74531740357185
0.96,0.83,93.25479361859084
0.96,0.84,92.76874354794438
0.96,0.85,92.28710289298976
0.96,0.86,91.80980853733826
0.96,0.87,91.33679852294563
0.96,0.88,90.86801202656017
0.96,0.89,90.40338933662161
0.96,0.9,89.94287183057565
0.96,0.91,89.48640195260003
0.96,0.92,89.0339231917929
0.96,0.93,88.5853800606991
0.96,0.94,88.14071807432595
0.96,0.95,87.69988372953492
0.96,0.96,87.2628244848492
0.96,0.97,86.82948874067222
0.96,0.98,86.39982581987107
0.96,0.99,85.97378594882207
0.96,1.0,85.55132023878315
0.97,0.0,159.5807688674293
0.97,0.01,158.35157036866406
0.97,0.02,157.13710966248442
0.97,0.03,155.93727081732374
0.97,0.04,154.75193108607021
0.97,0.05,153.5809614799681
0.97,0.06,152.4242273224761
0.97,0.07,151.28158878217926
0.97,0.08,150.15290138402696
0.97,0.09,149.0380164983846
0.97,0.1,147.93678180763237
0.97,0.11,146.84904175005784
0.97,0.12,145.77463794122446
0.97,0.13,144.71340957284514
0.97,0.14,143.66519378949164
0.97,0.15,142.62982604351168
0.97,0.16,141.60714042861775
0.97,0.17,140.5969699927261
0.97,0.18,139.59914703056393
0.97,0.19,138.61350335682317
0.97,0.2,137.63987056045784
0.97,0.21,136.67808024088419
0.97,0.22,135.7279642268586
0.97,0.23,134.7893547786864
0.97,0.24,133.86208477467142
0.97,0.25,132.94598788245065
0.97,0.26,132.04089871601536
0.97,0.27,131.14665297919987
0.97,0.28,130.26308759625863
0.97,0.29,129.3900408304113
0.97,0.3,128.52735239092533
0.97,0.31,127.67486352946219
0.97,0.32,126.83241712637704
0.97,0.33,125.99985776748571
0.97,0.34,125.17703181207384
0.97,0.35,124.36378745259196
0.97,0.36,123.55997476664817
0.97,0.37,122.76544576185324
0.97,0.38,121.98005441392007
0.97,0.39,121.20365669864708
0.97,0.4,120.43611061811504
0.97,0.41,119.67727622157872
0.97,0.42,118.92701562147676
